S.No	disease_name	microbe_scientific_name	tax_rank_name	microbe_ncbi_tax_id	experimental_method_name	samples_origin_name	relationship_name	subjects_number	subjects_group_one	subjects_group_two	mean_age_group_one	mean_age_group_two	males_number	females_number	group_one	group_two	disease_type_name	disease_subtype	disease_mesh_id	disease_mesh_heading	host_species_name	publication_PMID	publication_doi	publication_first_author	publication_corresponding_author_mail	publication_title	publication_journal	publication_year	comments	microbe_com_contaminant
55	Celiac Disease	Bifidobacterium	Genus	1678	FISH	Duodenum mucosa tissue	Increased	30	20	10	5.1	5.6	null	null	Celiac Disease active	Celiac Disease non-active	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	null	false
56	Celiac Disease	Bifidobacterium	Genus	1678	Flow Cytometry	Duodenum mucosa tissue	Increased	30	20	10	5.1	5.6	null	null	Celiac Disease active	Celiac Disease non-active	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	null	false
57	Celiac Disease	Bifidobacterium	Genus	1678	Flow Cytometry	Duodenum mucosa tissue	Decreased	18	10	8	5.6	4.1	null	null	Celiac Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	CD group consists of specimens of CD patients with non-active disease	false
58	Celiac Disease	Bifidobacterium	Genus	1678	FISH	Duodenum mucosa tissue	Decreased	18	10	8	5.6	4.1	null	null	Celiac Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	CD group consists of specimens of CD patients with non-active disease	false
59	Celiac Disease	Escherichia coli	Species	562	FISH	Duodenum mucosa tissue	Increased	28	20	8	5.1	4.1	null	null	Celiac Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	CD group consists of specimens of CD patients with active disease	false
60	Celiac Disease	Escherichia coli	Species	562	Flow Cytometry	Duodenum mucosa tissue	Increased	30	20	10	5.1	5.6	null	null	Celiac Disease active	Celiac Disease non-active	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	null	false
61	Celiac Disease	Escherichia coli	Species	562	Flow Cytometry	Duodenum mucosa tissue	Increased	28	20	8	5.1	4.1	null	null	Celiac Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	CD group consists of specimens of CD patients with active disease	false
62	Celiac Disease	Escherichia coli	Species	562	FISH	Duodenum mucosa tissue	Increased	30	20	10	5.1	5.6	null	null	Celiac Disease active	Celiac Disease non-active	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	null	false
63	Celiac Disease	Faecalibacterium prausnitzii	Species	853	Flow Cytometry	Duodenum mucosa tissue	Decreased	18	10	8	5.6	4.1	null	null	Celiac Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	CD group consists of specimens of CD patients with non-active disease	false
64	Celiac Disease	Faecalibacterium prausnitzii	Species	853	FISH	Duodenum mucosa tissue	Decreased	18	10	8	5.6	4.1	null	null	Celiac Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	CD group consists of specimens of CD patients with non-active disease	false
65	Celiac Disease	Hathewaya histolytica	Species	1498	Flow Cytometry	Duodenum mucosa tissue	Decreased	18	10	8	5.6	4.1	null	null	Celiac Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	CD group consists of specimens of CD patients with non-active disease	false
66	Celiac Disease	Hathewaya histolytica	Species	1498	FISH	Duodenum mucosa tissue	Decreased	18	10	8	5.6	4.1	null	null	Celiac Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	CD group consists of specimens of CD patients with non-active disease	false
67	Celiac Disease	Romboutsia lituseburensis	Species	1537	Flow Cytometry	Duodenum mucosa tissue	Increased	30	20	10	5.1	5.6	null	null	Celiac Disease active	Celiac Disease non-active	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	null	false
68	Celiac Disease	Romboutsia lituseburensis	Species	1537	Flow Cytometry	Duodenum mucosa tissue	Decreased	18	10	8	5.6	4.1	null	null	Celiac Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	CD group consists of specimens of CD patients with non-active disease	false
69	Celiac Disease	Romboutsia lituseburensis	Species	1537	FISH	Duodenum mucosa tissue	Increased	30	20	10	5.1	5.6	null	null	Celiac Disease active	Celiac Disease non-active	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	null	false
70	Celiac Disease	Romboutsia lituseburensis	Species	1537	FISH	Duodenum mucosa tissue	Decreased	18	10	8	5.6	4.1	null	null	Celiac Disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D002446	Celiac Disease	Homo sapiens	18033837	10.1099/jmm.0.47410-0	Inmaculada Nadal	yolsanz@iata.csic.es	Imbalance in the Composition of the Duodenal Microbiota of Children With Coeliac Disease	Journal of Medical Microbiology	2007	CD group consists of specimens of CD patients with non-active disease	false
71	Colorectal Neoplasms	[Eubacterium] rectale	Species	39491	qRT-PCR	Stool	Decreased	37	20	17	51.5	39	25	12	Colorectal cancer	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	18624900	10.1111/j.1440-1746.2008.05490.x	Ramadass Balamurugan	rama@cmcvellore.ac.in	Real time polymerase chain reaction quantification of specific butyrate producing bacteria,Desulfovibrio and Enterococcus Faecalis in the Feces of Patients With Colorectal Cancer	Journal of Gastroenterology and Hepatology	2008	Colorectal Cancer tumors were located in the rectum (seven), cecum or ascending colon (six), transverse colon (four), sigmoid (two) and one patient with synchronous tumors in the rectum and ascending colon	false
72	Colorectal Neoplasms	[Eubacterium] rectale	Species	39491	qRT-PCR	Stool	Decreased	29	20	9	51.5	54	21	8	Colorectal cancer	Upper Gastrointestinal cancer	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	18624900	10.1111/j.1440-1746.2008.05490.x	Ramadass Balamurugan	rama@cmcvellore.ac.in	Real time polymerase chain reaction quantification of specific butyrate producing bacteria,Desulfovibrio and Enterococcus Faecalis in the Feces of Patients With Colorectal Cancer	Journal of Gastroenterology and Hepatology	2008	Colorectal Cancer tumors were located in the rectum (seven), cecum or ascending colon (six), transverse colon (four), sigmoid (two) and one patient with synchronous tumors in the rectum and ascending colon;Upper gastrointestinal cancer subjects included five patients with carcinoma of the esophagus, three with gastric carcinoma and one with periampullary carcinoma	false
73	Colorectal Neoplasms	Enterococcus faecalis	Species	1351	qRT-PCR	Stool	Increased	37	20	17	51.5	39	25	12	Colorectal cancer	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	18624900	10.1111/j.1440-1746.2008.05490.x	Ramadass Balamurugan	rama@cmcvellore.ac.in	Real time polymerase chain reaction quantification of specific butyrate producing bacteria,Desulfovibrio and Enterococcus Faecalis in the Feces of Patients With Colorectal Cancer	Journal of Gastroenterology and Hepatology	2008	Colorectal Cancer tumors were located in the rectum (seven), cecum or ascending colon (six), transverse colon (four), sigmoid (two) and one patient with synchronous tumors in the rectum and ascending colon	false
74	Irritable Bowel Syndrome	Odoribacter	Genus	283168	Phylogenetic microarray;qPCR	Stool	Decreased	108	62	46	49	45	17	91	Irritable Bowel Syndrome	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D043183	Irritable Bowel Syndrome	Homo sapiens	21820992	10.1053/j.gastro.2011.07.043	Rajilic-Stojanovic M	willem.devos@wur.nl	Global and deep molecular analysis of microbiota signatures in fecal samples from patients with irritable bowel syndrome	Gastroenterology	2011	null	false
75	Colorectal Neoplasms	Faecalibacterium prausnitzii	Species	853	qRT-PCR	Stool	Decreased	37	20	17	51.5	39	25	12	Colorectal cancer	Healthy Controls	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	18624900	10.1111/j.1440-1746.2008.05490.x	Ramadass Balamurugan	rama@cmcvellore.ac.in	Real time polymerase chain reaction quantification of specific butyrate producing bacteria,Desulfovibrio and Enterococcus Faecalis in the Feces of Patients With Colorectal Cancer	Journal of Gastroenterology and Hepatology	2008	Colorectal Cancer tumors were located in the rectum (seven), cecum or ascending colon (six), transverse colon (four), sigmoid (two) and one patient with synchronous tumors in the rectum and ascending colon	false
76	Crohn Disease	[Clostridium] leptum	Species	1535	qRT-PCR	Stool	Decreased	47	22	27	null	null	null	null	Crohn disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Crohn's Disease group consists of  active Crohn's disease patients	false
77	Ulcerative Colitis	[Clostridium] leptum	Species	1535	qRT-PCR	Stool	Decreased	45	13	32	null	null	null	null	Ulcerative Colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Ulcerative colitis group consists of active Ulcerative colitis patients	false
78	Crohn Disease	Bifidobacterium	Genus	1678	qRT-PCR	Stool	Decreased	47	22	27	null	null	null	null	Crohn disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Crohn's Disease group consists of  active Crohn's disease patients	false
79	Ulcerative Colitis	Bifidobacterium	Genus	1678	qRT-PCR	Stool	Decreased	45	13	32	null	null	null	null	Ulcerative Colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Ulcerative colitis group consists of active Ulcerative colitis patients	false
80	Crohn Disease	Blautia coccoides	Species	1532	qRT-PCR	Stool	Decreased	47	22	27	null	null	null	null	Crohn disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Crohn's Disease group consists of  active Crohn's disease patients	false
81	Crohn Disease	Blautia coccoides	Species	1532	qRT-PCR	Stool	Increased	23	10	13	null	null	null	null	Crohn disease	Ulcerative colitis	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Crohn's Disease group consists of  Crohn's disease in remission patients and Ulcerative colitis group consists of active Ulcerative colitis patients	false
82	Ulcerative Colitis	Blautia coccoides	Species	1532	qRT-PCR	Stool	Decreased	23	13	10	null	null	null	null	Ulcerative Colitis	Crohn disease	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Ulcerative colitis group consists of active Ulcerative colitis patients and Crohn's Disease group consists of Crohn's Disease in in remission patients	false
83	Ulcerative Colitis	Blautia coccoides	Species	1532	qRT-PCR	Stool	Decreased	45	13	32	null	null	null	null	Ulcerative Colitis	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Ulcerative colitis group consists of active Ulcerative colitis patients	false
84	Ulcerative Colitis	Blautia coccoides	Species	1532	qRT-PCR	Stool	Decreased	17	13	4	null	null	null	null	Ulcerative Colitis active	Ulcerative Colitis in remission	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	null	false
85	Crohn Disease	Enterococcus faecalis	Species	1351	qRT-PCR	Stool	Increased	23	10	13	null	null	null	null	Crohn disease	Ulcerative colitis	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Crohn's Disease group consists of  Crohn's disease in remission patients and Ulcerative colitis group consists of active Ulcerative colitis patients	false
86	Crohn Disease	Enterococcus faecalis	Species	1351	qRT-PCR	Stool	Decreased	32	22	10	null	null	null	null	Crohn disease active	Crohn disease in remission	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	null	false
87	Ulcerative Colitis	Enterococcus faecalis	Species	1351	qRT-PCR	Stool	Decreased	23	13	10	null	null	null	null	Ulcerative Colitis	Crohn disease	Gastrointestinal Disorders	undefined	MESH:D003093	Ulcerative Colitis	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Ulcerative colitis group consists of active Ulcerative colitis patients and Crohn's Disease group consists of Crohn's Disease in in remission patients	false
88	Crohn Disease	Faecalibacterium prausnitzii	Species	853	qRT-PCR	Stool	Decreased	47	22	27	null	null	null	null	Crohn disease	Healthy Controls	Gastrointestinal Disorders	undefined	MESH:D003424	Crohn Disease	Homo sapiens	19235886	10.1002/ibd.20903	Sokol H	sokol_harry@yahoo.fr	Low counts of Faecalibacterium prausnitzii in colitis microbiota	Inflammatory Bowel Diseases	2009	Crohn's Disease group consists of  active Crohn's disease patients	false
